Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,zscore
1268,Kia Seltos GTX Plus,14.95,24001.0,1,1,1,2020.0,1999.0,7.0,2.006356544635885
1270,Hyundai Alcazar Platinum 7-Seater,19.49,9701.0,1,1,1,2022.0,999.0,5.0,3.036028273826295
1271,Tata Harrier XZA AT,19.9,27133.0,0,0,1,2021.0,4461.0,7.0,3.129016249369922
1272,Renault KWID Climber 1.0 AMT Opt,5.25,18270.0,1,0,1,2022.0,1373.0,5.0,-0.1936028767621272
1274,Maruti Ciaz VXi,5.5,50001.0,1,1,1,2015.0,1197.0,5.0,-0.1369028916745496
1275,Maruti Swift VXI 2018,5.6,56681.0,1,1,1,2018.0,1197.0,5.0,-0.1142228976395186
1276,Maruti Baleno Alpha,9.8,2755.0,1,1,1,2022.0,2179.0,7.0,0.8383368518317861
1277,Maruti Baleno 1.2 Alpha,6.5,46201.0,1,1,1,2017.0,1197.0,5.0,0.0898970486757609
1278,Mahindra XUV500 W10 2WD,9.5,85001.0,0,1,1,2016.0,1993.0,5.0,0.7702968697266926
1279,Hyundai Grand i10 AT Asta,4.65,64836.0,1,0,1,2015.0,1197.0,5.0,-0.3296828409723135
1281,Hyundai Grand i10 Nios AMT Sportz,6.9,24057.0,1,0,1,2020.0,1956.0,7.0,0.1806170248158852
1282,Hyundai Creta SX Turbo Dualtone,16.95,49559.0,1,0,1,2020.0,1497.0,5.0,2.459956425336506
1284,Honda City i VTEC CVT VX,7.75,64000.0,1,0,1,2016.0,1451.0,5.0,0.3733969741136492
1285,MG Hector Smart Diesel MT BSIV,14.5,54001.0,0,1,2,2019.0,1798.0,5.0,1.9042965714782452
1286,MG Hector Sharp DCT,18.25,27779.0,1,0,1,2021.0,1396.0,5.0,2.75479634779191
1287,Skoda Octavia 1.8 TSI AT Style Plus,13.49,70000.0,1,0,1,2017.0,2499.0,5.0,1.675228631724432
1288,Hyundai Creta 1.4 CRDi S,8.35,70000.0,0,1,1,2017.0,1498.0,5.0,0.5094769383238354
1290,Volkswagen Polo 1.5 TDI Trendline,4.1,115000.0,0,1,1,2016.0,1462.0,6.0,-0.4544228081649845
1292,Maruti XL6 Alpha AT,12.0,35000.0,1,0,1,2021.0,1798.0,5.0,1.337296720602469
1293,Kia Seltos GTX Plus DCT,18.95,3900.0,1,0,2,2021.0,2925.0,7.0,2.9135563060371275
1294,Toyota Corolla Altis G AT,8.95,63000.0,1,0,1,2014.0,1968.0,5.0,0.6455569025340218
1296,Audi A4 2.0 TDI,11.49,60000.0,0,0,1,2014.0,1998.0,5.0,1.2216287510238109
1297,Mercedes-Benz C-Class C 220 CDI Avantgarde,12.45,23000.0,0,0,1,2013.0,2993.0,5.0,1.4393566937601088
1300,Audi Q3 2.0 TDI Quattro Premium Plus,12.5,64000.0,0,0,2,2014.0,1461.0,5.0,1.4506966907776244
1302,Renault Duster 110PS Diesel RxS AMT,6.95,40000.0,0,0,2,2016.0,1198.0,5.0,0.1919570218334007
1303,Mahindra Thar LX 4-Str Convert Top Diesel AT,18.75,30000.0,0,0,1,2020.0,1451.0,5.0,2.8681963179670653
1304,Honda Brio S MT,2.6,79000.0,1,1,1,2012.0,1199.0,5.0,-0.7946227186904503
1305,MG Hector Sharp DCT,17.0,26000.0,1,0,1,2020.0,2967.0,7.0,2.4712964223540217
1306,Honda Amaze S Petrol,6.4,25102.0,1,1,1,2019.0,1198.0,5.0,0.0672170546407299
1308,Volkswagen Polo Petrol Comfortline 1.2L,3.9,35000.0,1,1,1,2014.0,1991.0,5.0,-0.4997827962350465
1309,Hyundai Grand i10 Magna,3.4,33000.0,1,1,2,2014.0,2987.0,7.0,-0.6131827664102019
1316,Nissan Sunny XV,2.85,83000.0,1,1,1,2012.0,2498.0,7.0,-0.7379227336028726
1317,Nissan Micra XV,2.0,57000.0,1,1,1,2011.0,2143.0,5.0,-0.9307026829006366
1318,Mahindra Thar 4X4,5.9,59000.0,0,1,2,2014.0,2179.0,5.0,-0.0461829155344253
1325,Audi A6 3.0 TDI Quattro Premium Plus,11.25,68000.0,0,0,2,2013.0,1796.0,5.0,1.1671967653397362
1327,Mercedes-Benz C-Class C 200 CGI Elegance,8.25,86000.0,1,0,1,2011.0,1197.0,5.0,0.4867969442888045
1328,Mitsubishi Pajero Sport 4X2 AT Dual Tone,16.45,39000.0,0,0,1,2017.0,1198.0,5.0,2.346556455161351
1329,Hyundai Grand i10 Nios Magna,6.25,12000.0,1,1,2,2020.0,1999.0,5.0,0.0331970635881833
1330,Honda Amaze EX i-Vtech,3.6,85000.0,1,1,1,2014.0,1248.0,5.0,-0.5678227783401397
1332,Maruti SX4 S Cross Zeta DDiS 200 SH,7.51,90000.0,0,1,1,2018.0,2993.0,5.0,0.3189649884295746
1335,Maruti Ciaz VDi Plus,4.65,72000.0,0,1,1,2015.0,1950.0,5.0,-0.3296828409723135
1336,MG Hector Plus Sharp DCT,19.0,18000.0,1,0,1,2021.0,2143.0,5.0,2.924896303054643
1339,Mercedes-Benz A Class A180 Sport,17.0,68000.0,1,0,1,2017.0,4663.0,5.0,2.4712964223540217
1340,Maruti Baleno 1.2 CVT Delta,5.25,75000.0,1,0,1,2016.0,1968.0,5.0,-0.1936028767621272
1342,Audi Q3 2.0 TDI Quattro Premium Plus,15.89,73000.0,0,0,1,2015.0,1968.0,5.0,2.2195484885651773
1344,Audi Q3 35 TDI Quattro Premium Plus,17.5,70011.0,0,0,1,2015.0,2755.0,7.0,2.5846963925291773
1346,Toyota Innova Crysta 2.8 ZX AT BSIV,17.5,67011.0,0,0,1,2017.0,1497.0,5.0,2.5846963925291773
1347,Skoda Yeti Ambition 4X2,3.25,103000.0,0,1,1,2013.0,1998.0,5.0,-0.6472027574627485
1348,Honda City i-VTEC CVT ZX,9.49,50000.0,1,0,2,2017.0,1197.0,5.0,0.7680288703231897
1350,Maruti Swift Dzire VXI 1.2,6.4,30000.0,1,1,1,2019.0,1991.0,5.0,0.0672170546407299
1353,Hyundai Creta SX Opt Turbo,19.75,8000.0,1,0,1,2021.0,1497.0,5.0,3.094996258317376
1354,Maruti Swift VDI,5.9,60000.0,0,1,1,2019.0,1197.0,5.0,-0.0461829155344253
1355,Honda City V AT,3.94,70000.0,1,0,2,2012.0,1995.0,5.0,-0.4907107986210341
1356,Maruti Ignis 1.2 Alpha BSIV,4.35,80000.0,1,1,1,2018.0,1497.0,5.0,-0.3977228230774068
1358,Honda City V MT,10.5,2000.0,1,1,1,2022.0,2694.0,7.0,0.9970968100770032
1359,Maruti Alto 800 LXI,3.2,35000.0,1,1,1,2018.0,2987.0,5.0,-0.6585427544802639
1360,Toyota Innova Crysta 2.7 ZX AT,20.0,26000.0,1,0,1,2018.0,2184.0,4.0,3.151696243404954
1362,Mahindra Thar LX 4-Str Convert Top Diesel AT,17.75,13001.0,0,0,1,2022.0,2143.0,5.0,2.6413963776167546
1363,Hyundai Xcent 1.2 VTVT S,4.75,60000.0,1,1,2,2019.0,1199.0,5.0,-0.3070028469372826
1365,Honda Jazz 1.2 V AT i VTEC,6.9,27200.0,1,0,1,2017.0,1462.0,5.0,0.1806170248158852
1366,Mahindra Thar CRDe,7.72,46365.0,0,1,1,2017.0,1461.0,5.0,0.3665929759031398
1367,Maruti Ciaz Alpha BSIV,8.72,82496.0,1,1,1,2019.0,1248.0,5.0,0.5933929162534506
1368,Renault Duster 110PS Diesel RxL AMT,6.51,73656.0,0,0,1,2016.0,1493.0,7.0,0.092165048079264
1369,Maruti Ciaz ZDi SHVS,5.43,92530.0,0,1,1,2016.0,1368.0,5.0,-0.1527788874990714
1370,Mahindra TUV 300 mHAWK100 T8,6.58,68364.0,0,1,2,2017.0,1197.0,5.0,0.1080410439037858
1371,Jeep Compass 1.4 Sport,12.61,30224.0,1,1,1,2018.0,1462.0,5.0,1.4756446842161586
1372,Maruti Baleno 1.2 Alpha,5.85,88658.0,1,1,1,2017.0,2498.0,6.0,-0.057522912551941
1373,Maruti Vitara Brezza ZXI,10.53,26396.0,1,1,1,2020.0,998.0,5.0,1.0039008082875125
1374,Mahindra Thar CRDe,7.46,60020.0,0,1,1,2017.0,1462.0,5.0,0.3076249914120591
1375,Maruti Alto K10 2010-2014 VXI,2.68,55107.0,1,1,1,2014.0,796.0,5.0,-0.7764787234624254
1376,Maruti Ciaz Alpha AT,12.43,3925.0,1,0,1,2022.0,1197.0,5.0,1.4348206949531026
1377,Maruti Alto 800 LXI,3.23,21949.0,1,1,1,2017.0,1598.0,5.0,-0.6517387562697546
1378,Maruti Swift Dzire VXI,5.0,41899.0,1,1,1,2016.0,1497.0,5.0,-0.2503028618497049
1379,Nissan Terrano XL P,7.25,30000.0,1,1,1,2018.0,2400.0,5.0,0.2599970039384939
1380,Honda City i-VTEC V,8.65,28000.0,1,1,1,2018.0,1950.0,5.0,0.5775169204289288
1385,Maruti Alto K10 VXI,3.15,30555.0,1,1,1,2016.0,1197.0,5.0,-0.6698827514977795
1386,Maruti Ciaz VDi Plus SHVS,4.78,119878.0,0,1,1,2015.0,1248.0,5.0,-0.3001988487267732
1387,Hyundai i20 1.2 Magna Opt,2.43,84557.0,1,1,1,2011.0,1997.0,7.0,-0.8331787085500031
1388,Maruti Ciaz VDi Option SHVS,5.36,96528.0,0,1,1,2017.0,999.0,5.0,-0.168654883323593
1389,Mahindra XUV500 W10 1.99 mHawk,11.24,44081.0,0,1,1,2017.0,1248.0,5.0,1.164928765936233
1390,Renault Kiger RXT AMT,7.75,6494.0,1,0,1,2021.0,998.0,5.0,0.3733969741136492
1391,Maruti Swift VDI BSIV,3.4,118631.0,0,1,1,2014.0,1198.0,5.0,-0.6131827664102019
1392,Maruti Alto K10 VXI,3.51,47133.0,1,1,1,2018.0,1197.0,5.0,-0.5882347729716677
1393,Honda Amaze S i-VTEC,4.56,94025.0,1,1,1,2017.0,998.0,5.0,-0.3500948356038417
1394,Hyundai i20 Magna 1.2,5.02,68841.0,1,1,1,2016.0,1582.0,5.0,-0.2457668630426988
1395,Hyundai Venue SX Plus Turbo DCT BSIV,10.46,31952.0,1,0,1,2019.0,998.0,5.0,0.988024812462991
1396,Hyundai Creta 1.6 CRDi SX,11.3,66518.0,0,1,2,2019.0,1582.0,5.0,1.1785367623572518
1397,Hyundai Venue SX Plus Turbo DCT BSIV,10.53,26684.0,1,0,2,2019.0,1199.0,5.0,1.0039008082875125
1398,Hyundai Creta 1.6 CRDi SX,7.9,38280.0,0,1,1,2015.0,1197.0,5.0,0.4074169651661958
1399,Tata Tiago 1.2 Revotron XZ,3.77,96392.0,1,1,1,2017.0,2179.0,7.0,-0.529266788480587
1400,Maruti Swift Dzire 1.2 ZXi BSIV,2.86,92613.0,1,1,1,2011.0,1498.0,5.0,-0.7356547341993696
1401,Mahindra Scorpio S7 120,11.78,40011.0,0,1,1,2018.0,1396.0,5.0,1.2874007337254008
1402,Honda City i DTEC VX,5.33,98772.0,0,1,2,2015.0,1248.0,5.0,-0.1754588815341024
1403,Hyundai i20 Asta 1.4 CRDi,3.5,38931.0,0,1,1,2013.0,1396.0,5.0,-0.5905027723751708
1404,Maruti Swift LDI BSIV,4.27,82392.0,0,1,1,2017.0,2179.0,7.0,-0.4158668183054317
1405,Hyundai i20 1.4 Asta,5.72,96805.0,0,1,1,2017.0,998.0,5.0,-0.0870069047974813
1406,Mahindra Scorpio S5 BSIV,9.98,68307.0,0,1,1,2018.0,1197.0,5.0,0.8791608410948418
1407,Maruti Wagon R LXI BS IV,3.75,30404.0,1,1,1,2016.0,1248.0,5.0,-0.5338027872875931
1408,Maruti Baleno 1.2 Alpha,6.3,36438.0,1,1,2,2018.0,2179.0,7.0,0.0445370606056987
1409,Maruti Swift VDI BSIV,3.76,115206.0,0,1,1,2015.0,1451.0,5.0,-0.5315347878840901
1410,Mahindra XUV500 W6 2WD,6.23,104537.0,0,1,1,2015.0,1995.0,5.0,0.0286610647811771
1411,MG Hector Sharp DCT,16.13,29827.0,1,0,2,2019.0,1968.0,5.0,2.2739804742492518
1413,Audi Q3 35 TDI Quattro Premium Plus,17.5,39356.0,0,0,1,2015.0,3198.0,7.0,2.5846963925291773
1414,Toyota Innova Crysta 2.8 GX AT BSIV,15.75,55000.0,0,0,1,2017.0,2755.0,7.0,2.1877964969161336
1416,Toyota Innova Crysta 2.8 GX AT BSIV,19.45,55000.0,0,0,1,2019.0,1248.0,5.0,3.0269562762122826
1418,Maruti Vitara Brezza VDi AMT,7.5,43000.0,0,0,1,2018.0,814.0,5.0,0.3166969890260715
1419,Hyundai Creta EX,12.73,1000.0,1,1,1,2021.0,2143.0,5.0,1.502860677058196
1420,Hyundai EON Era Plus,2.3,67885.0,1,1,1,2013.0,998.0,5.0,-0.8626627007955435
1421,Mercedes-Benz C-Class 220 CDI AT,13.75,40000.0,0,0,1,2013.0,1396.0,5.0,1.734196616215513
1422,Hyundai EON 1.0 Era Plus,2.3,48421.0,1,1,1,2013.0,1197.0,5.0,-0.8626627007955435
1423,Hyundai i20 Active 1.4 S,6.5,110000.0,0,1,1,2018.0,1582.0,5.0,0.0898970486757609
1424,Maruti Swift Dzire VXI,4.25,49000.0,1,1,1,2014.0,1498.0,5.0,-0.4204028171124379
1425,Hyundai Verna 1.6 SX,4.5,75000.0,0,1,1,2013.0,1150.0,5.0,-0.3637028320248602
1426,Ford Ecosport 1.5 DV5 MT Titanium,4.1,71000.0,0,1,1,2014.0,1968.0,5.0,-0.4544228081649845
1427,Chevrolet Aveo U-VA 1.2,1.0,78000.0,1,1,2,2009.0,1248.0,7.0,-1.157502623250947
1429,Maruti Ertiga ZDI,5.18,94944.0,0,1,1,2015.0,1493.0,5.0,-0.2094788725866491
1430,Honda Amaze S Option i-VTEC,4.71,6357.0,1,1,1,2017.0,1497.0,5.0,-0.316074844551295
1431,Hyundai Venue SX Opt Executive Diesel,10.24,24237.0,0,1,1,2022.0,1199.0,5.0,0.9381288255859226
1432,Kia Seltos HTX IVT G,16.5,28000.0,1,0,1,2021.0,2755.0,7.0,2.3578964521788666
1433,Honda Amaze E Petrol,5.89,10282.0,1,1,1,2020.0,2982.0,7.0,-0.0484509149379285
1434,Toyota Innova Crysta 2.8 ZX AT BSIV,17.1,111337.0,0,0,1,2018.0,1995.0,5.0,2.493976416389053
1435,Toyota Fortuner 4x2 Manual,12.62,127429.0,0,1,1,2014.0,1461.0,5.0,1.4779126836196614
1437,Nissan Sunny Diesel XL,3.39,61034.0,0,1,2,2015.0,1120.0,5.0,-0.615450765813705
1438,Maruti Swift AMT ZXI,5.64,76036.0,1,0,2,2018.0,1968.0,5.0,-0.1051509000255062
1439,Hyundai Grand i10 CRDi Sportz,2.75,65000.0,0,1,2,2014.0,1396.0,5.0,-0.7606027276379037
1440,Audi Q5 30 TDI quattro Premium,14.75,80000.0,0,0,3,2015.0,2755.0,7.0,1.960996556565823
1441,Hyundai Venue SX Opt Diesel BSIV,9.82,64104.0,0,1,1,2019.0,1582.0,5.0,0.8428728506387921
1442,Toyota Innova Crysta 2.8 GX AT BSIV,15.76,116378.0,0,0,1,2018.0,998.0,5.0,2.190064496319637
1443,Hyundai Verna 1.6 CRDi SX,5.6,42234.0,0,1,2,2016.0,2179.0,7.0,-0.1142228976395186
1444,Hyundai Venue SX Opt iMT,11.5,10000.0,1,1,1,2021.0,1197.0,5.0,1.223896750427314
1445,Mahindra XUV500 W6 2WD,4.44,49812.0,0,1,2,2013.0,1198.0,5.0,-0.3773108284458787
1446,Maruti Ignis Sigma,5.02,2294.0,1,1,1,2022.0,2967.0,5.0,-0.2457668630426988
1447,Skoda Fabia 1.2 MPI Ambiente,1.17,94679.0,1,1,5,2010.0,1248.0,5.0,-1.1189466333913944
1448,Audi Q5 3.0 TDI Quattro Technology,21.0,35000.0,0,0,1,2015.0,998.0,5.0,3.378496183755264
1449,Maruti Ciaz ZDi,4.76,57122.0,0,1,1,2014.0,1186.0,5.0,-0.3047348475337795
1450,Maruti Wagon R VXI BS IV,3.32,25122.0,1,1,1,2017.0,1582.0,5.0,-0.6313267616382268
1451,Hyundai Grand i10 1.2 CRDi Magna,3.5,60000.0,0,1,2,2017.0,1197.0,5.0,-0.5905027723751708
1452,Hyundai Creta 1.6 SX Automatic Diesel,14.25,36000.0,0,0,2,2020.0,1396.0,5.0,1.847596586390668
1453,Maruti Baleno Delta,6.31,38736.0,1,1,1,2020.0,2694.0,7.0,0.0468050600092018
1454,Hyundai i20 Asta 1.4 CRDi,3.81,130432.0,0,1,1,2014.0,1798.0,5.0,-0.5201947908665745
1457,Audi Q5 3.0 TDI Quattro,9.95,68000.0,0,0,3,2011.0,2179.0,7.0,0.8723568428843324
1458,Hyundai i10 Magna 1.1L,2.25,38000.0,1,1,1,2011.0,1197.0,5.0,-0.8740026978130591
1459,Mahindra XUV500 R W10 FWD,8.9,65000.0,0,1,1,2015.0,2179.0,7.0,0.6342169055165064
1460,Maruti Swift Dzire VXI 1.2 BS IV,6.5,65000.0,1,1,1,2019.0,1368.0,5.0,0.0898970486757609
1461,Mahindra Scorpio S5,15.85,12001.0,0,1,1,2022.0,1991.0,5.0,2.210476490951165
1462,Jeep Compass 1.4 Sport Plus BSIV,13.75,23000.0,1,1,1,2019.0,2967.0,7.0,1.734196616215513
1464,Audi Q7 45 TDI Quattro Premium Plus,18.75,43000.0,0,0,2,2014.0,1969.0,5.0,2.8681963179670653
1465,Honda Brio S MT,2.65,25000.0,1,1,1,2012.0,1995.0,4.0,-0.7832827216729348
1468,Mahindra KUV 100 NXT G80 K8 Dual Tone,4.35,36000.0,1,1,1,2017.0,1968.0,5.0,-0.3977228230774068
1469,Hyundai Sonata 2.4 GDi MT,4.75,86000.0,1,1,1,2012.0,2987.0,7.0,-0.3070028469372826
1470,Audi Q3 2.0 TDI Quattro Premium Plus,13.0,56500.0,0,0,1,2014.0,1196.0,5.0,1.5640966609527798
1472,Ford Figo Petrol ZXI,2.65,68000.0,1,1,1,2013.0,1950.0,5.0,-0.7832827216729348
1473,Hyundai Verna CRDi 1.6 AT SX Plus,10.0,63500.0,0,0,1,2017.0,1991.0,5.0,0.883696839901848
1477,Honda Amaze VX CVT Diesel,9.25,44500.0,0,0,1,2019.0,2494.0,5.0,0.7135968846391151
1478,Hyundai i20 Sportz Diesel,9.75,15500.0,0,1,1,2022.0,2755.0,7.0,0.8269968548142703
1482,BMW 3 Series 320d GT Luxury Line,18.5,64593.0,0,0,3,2014.0,1197.0,5.0,2.8114963328794875
1484,Toyota Glanza G,7.0,70000.0,1,1,1,2021.0,2755.0,7.0,0.2032970188509162
1488,Renault KWID RXL,2.85,25000.0,1,1,1,2016.0,4367.0,5.0,-0.7379227336028726
1489,Maruti Wagon R CNG LXI BSIV,1.91,65000.0,2,1,2,2011.0,1248.0,7.0,-0.9511146775321646
1491,Maruti Ertiga ZDI,6.0,43000.0,0,1,2,2014.0,1396.0,5.0,-0.0235029214993943
1492,Honda City i VTEC VX,5.9,70000.0,1,1,1,2015.0,1998.0,5.0,-0.0461829155344253
1493,Hyundai i20 Sportz 1.4 CRDi,2.75,150000.0,0,1,3,2013.0,796.0,5.0,-0.7606027276379037
1495,Maruti Alto 800 LXI,3.07,31458.0,1,1,1,2021.0,998.0,5.0,-0.6880267467258044
1496,Hyundai Elantra CRDi S,5.25,70372.0,0,1,1,2013.0,2998.0,7.0,-0.1936028767621272
1497,Maruti Wagon R LXI CNG,1.9,129325.0,2,1,1,2012.0,1497.0,5.0,-0.9533826769356678
1499,Honda City V MT,10.15,17000.0,1,1,1,2021.0,2143.0,5.0,0.9177168309543946
1501,Mercedes-Benz B Class B180 CDI,7.65,57000.0,0,0,3,2013.0,1498.0,5.0,0.3507169800786182
1503,Ford Ecosport 1.5 Diesel Titanium,9.5,46000.0,0,1,1,2020.0,624.0,4.0,0.7702968697266926
1504,Maruti Eeco CNG 5 Seater AC BSIV,5.0,18000.0,2,1,1,2019.0,2487.0,5.0,-0.2503028618497049
1505,Tata Nano Twist XT,1.0,59290.0,1,1,4,2015.0,1196.0,5.0,-1.157502623250947
1507,Maruti Eeco 5 Seater AC BSIV,2.1,18000.0,1,1,1,2012.0,1198.0,5.0,-0.9080226888656056
1508,Nissan Micra Active XV,3.55,56000.0,1,1,1,2018.0,1995.0,5.0,-0.5791627753576554
1509,Volkswagen Ameo 1.2 MPI Highline,4.55,66000.0,1,1,2,2016.0,1461.0,5.0,-0.3523628350073447
1511,Nissan Terrano XL 85 PS,4.25,67000.0,0,1,1,2014.0,1493.0,7.0,-0.4204028171124379
1513,Mahindra TUV 300 mHAWK100 T8,6.45,47000.0,0,1,1,2017.0,1968.0,5.0,0.0785570516582454
1514,Hyundai Venue SX Sport iMT,10.75,8800.0,1,1,1,2021.0,1197.0,5.0,1.053796795164581
1515,Audi Q5 2.0 TDI Premium Plus,16.0,94002.0,0,0,2,2014.0,1797.0,5.0,2.2444964820037114
1516,Maruti Ignis Sigma,5.25,12000.0,1,1,1,2021.0,1956.0,5.0,-0.1936028767621272
1517,Hyundai Elantra SX AT,7.65,75000.0,1,0,1,2015.0,2143.0,5.0,0.3507169800786182
1518,Jeep Compass 2.0 Sport Plus BSIV,15.75,62000.0,0,1,1,2019.0,2993.0,5.0,2.1877964969161336
1519,Mercedes-Benz C-Class C 220 CDI Avantgarde,11.9,90004.0,0,0,3,2014.0,1997.0,7.0,1.3146167265674382
1521,Mahindra XUV500 W10 1.99 mHawk,10.95,47000.0,0,1,1,2018.0,2494.0,7.0,1.099156783234643
1523,Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,12.0,70000.0,0,1,1,2015.0,1498.0,5.0,1.337296720602469
1524,Ford Ecosport 1.5 Diesel Titanium,4.75,62500.0,0,1,1,2015.0,1950.0,5.0,-0.3070028469372826
1525,Ford Ecosport 1.5 Diesel Titanium,7.25,49036.0,0,1,1,2017.0,1595.0,5.0,0.2599970039384939
1527,Mercedes-Benz B Class B180 Sports,12.9,67000.0,1,0,2,2013.0,1950.0,5.0,1.5414166669177487
1528,Maruti Swift ZXI BSIV,4.41,39889.0,1,1,2,2017.0,2967.0,4.0,-0.3841148266563881
1531,Ford Ecosport 1.5 Diesel Titanium Plus,5.25,43000.0,0,1,1,2016.0,1196.0,5.0,-0.1936028767621272
1533,Ford Figo 1.2P Titanium Plus MT,3.95,29000.0,1,1,2,2016.0,2993.0,4.0,-0.488442799217531
1534,MG Astor Sharp CVT,17.25,2400.0,1,0,1,2022.0,1796.0,5.0,2.5279964074415995
1537,Toyota Corolla Altis VL AT,8.75,99300.0,1,0,2,2015.0,4367.0,5.0,0.6001969144639597
1541,Audi Q5 2.0 TDI Premium Plus,14.25,94002.0,0,0,2,2013.0,4367.0,5.0,1.847596586390668
1542,Audi A6 2.0 TDI Premium Plus,14.25,82005.0,0,0,2,2013.0,1796.0,5.0,1.847596586390668
1546,Ford Ecosport 1.5 DV5 MT Titanium,4.75,62500.0,0,1,1,2015.0,1950.0,5.0,-0.3070028469372826
1547,Hyundai Creta 1.6 CRDi AT S Plus,8.95,85000.0,0,0,1,2017.0,1498.0,5.0,0.6455569025340218
1549,Honda WR-V i-DTEC VX,6.99,58000.0,0,1,1,2017.0,1248.0,5.0,0.2010290194474132
1550,Maruti Baleno 1.3 Zeta,6.2,55500.0,0,1,1,2018.0,1950.0,5.0,0.0218570665706678
1551,Maruti Baleno 1.3 Zeta,6.25,54000.0,0,1,1,2018.0,1956.0,5.0,0.0331970635881833
1553,Tata Harrier XM,12.5,32500.0,0,1,1,2019.0,1086.0,5.0,1.4506966907776244
1554,Tata Harrier XM,12.6,33500.0,0,1,1,2019.0,1997.0,5.0,1.4733766848126555
1555,Hyundai i10 Era 1.1 iTech SE,2.21,60000.0,1,1,1,2012.0,2523.0,7.0,-0.8830746954270715
1557,Mahindra Bolero SLX 2WD BSIII,4.5,120000.0,0,1,1,2015.0,998.0,5.0,-0.3637028320248602
1558,Maruti Vitara Brezza LDi Option,6.35,64000.0,0,1,1,2017.0,1996.0,7.0,0.0558770576232142
1559,Maruti Wagon R CNG LXI BSIV,4.0,59000.0,2,1,1,2017.0,1451.0,5.0,-0.4771028022000155
1561,MG Hector Sharp DCT,18.0,12023.0,1,0,1,2021.0,1969.0,5.0,2.6980963627043324
1562,Renault KWID Climber 1.0 AMT BSIV,4.7,30000.0,1,0,1,2019.0,0.0,5.0,-0.318342843954798
1564,MG ZS EV Exclusive,21.1,38000.0,3,0,1,2020.0,1998.0,5.0,3.401176177790296
1566,Mini Cooper D,18.9,29000.0,0,0,2,2014.0,1197.0,5.0,2.902216309019612
1568,Maruti Swift LXI,4.83,37229.0,1,1,1,2020.0,2993.0,5.0,-0.2888588517092577
1569,Honda City i DTEC VX,4.9,100000.0,0,1,3,2015.0,2179.0,7.0,-0.2729828558847359
1571,Mahindra XUV500 W6 2WD,4.31,90928.0,0,1,1,2013.0,1498.0,5.0,-0.4067948206914193
1573,Volkswagen Vento 1.5 TDI Highline AT,5.0,78000.0,0,0,1,2015.0,1373.0,7.0,-0.2503028618497049
1575,Maruti Ertiga VXI CNG,7.25,44000.0,2,1,1,2016.0,1497.0,5.0,0.2599970039384939
1576,Ford Figo Diesel Titanium,1.93,86483.0,0,1,3,2014.0,1997.0,5.0,-0.9465786787251584
1577,Honda City Edge Edition SV,9.0,20000.0,1,1,1,2019.0,1598.0,5.0,0.6568968995515374
1579,Renault Duster Petrol RxL,5.75,49000.0,1,1,2,2017.0,1462.0,7.0,-0.0802029065869719
1580,Toyota Innova Crysta 2.8 GX AT BSIV,18.75,26000.0,0,0,1,2018.0,4461.0,7.0,2.8681963179670653
1581,Maruti Ertiga CNG VXI,6.75,65000.0,2,1,1,2015.0,1197.0,5.0,0.1465970337633386
1583,Toyota Glanza G,6.06,40252.0,1,1,1,2020.0,1582.0,5.0,-0.0098949250783758
1584,Maruti Swift VDI BSIV,3.23,97947.0,0,1,2,2014.0,1197.0,5.0,-0.6517387562697546
1585,Hyundai Creta 1.6 CRDi AT SX Plus,7.16,150715.0,0,0,1,2015.0,1968.0,5.0,0.2395850093069659
1586,Hyundai i10 Sportz,1.58,102820.0,1,1,1,2010.0,1462.0,7.0,-1.025958657847767
1587,Skoda New Laura Ambiente 2.0 TDI CR AT,2.53,109403.0,0,0,3,2012.0,1993.0,5.0,-0.8104987145149721
1588,Maruti Ertiga VXI AT,8.58,37377.0,1,0,1,2019.0,1197.0,5.0,0.561640924604407
1590,Maruti Swift Dzire VXI,3.67,84728.0,1,1,2,2015.0,1968.0,5.0,-0.551946782515618
1591,Renault Duster 85PS Diesel RxE,3.24,53548.0,0,1,2,2013.0,1497.0,5.0,-0.6494707568662516
1592,Audi A6 2.0 TDI,16.19,29397.0,0,0,1,2014.0,1197.0,5.0,2.2875884706702707
1593,Honda City i VTEC CVT VX,7.75,64000.0,1,0,1,2016.0,1997.0,7.0,0.3733969741136492
1594,Hyundai Grand i10 Asta,4.06,30346.0,1,1,1,2016.0,1248.0,5.0,-0.463494805778997
1595,Mahindra XUV500 W10 1.99 mHawk,10.63,42119.0,0,1,1,2017.0,1396.0,5.0,1.0265808023225438
1596,Maruti Swift Dzire VDI,3.27,120450.0,0,1,2,2014.0,1198.0,5.0,-0.6426667586557422
1597,Hyundai Creta 1.4 CRDi S,8.35,70000.0,0,1,1,2017.0,1991.0,4.0,0.5094769383238354
1598,Honda Amaze S i-Vtech,4.4,59534.0,1,1,2,2015.0,1373.0,5.0,-0.3863828260598912
1599,Chevrolet Cruze LTZ AT,6.5,90000.0,0,0,2,2016.0,2494.0,8.0,0.0898970486757609
1600,Maruti Ciaz 1.4 Zeta,7.5,63001.0,1,1,1,2017.0,1950.0,5.0,0.3166969890260715
